sample_frac,from_var,to_var,edge_type,edge_str,freq
0.8,breath_average_std_tm1,hr_average_std_t,directed,breath_average_std_tm1 -> hr_average_std_t,0.623
0.8,breath_average_std_tm1,breath_average_std_t,directed,breath_average_std_tm1 -> breath_average_std_t,1.0
0.8,hr_lowest_mean_tm1,hr_lowest_mean_t,directed,hr_lowest_mean_tm1 -> hr_lowest_mean_t,1.0
0.8,hr_lowest_std_tm1,efficiency_std_tm1,directed,hr_lowest_std_tm1 -> efficiency_std_tm1,0.464
0.8,hr_lowest_std_tm1,hr_lowest_std_t,directed,hr_lowest_std_tm1 -> hr_lowest_std_t,1.0
0.8,deep_mean_tm1,breath_v_average_mean_tm1,directed,deep_mean_tm1 -> breath_v_average_mean_tm1,0.904
0.8,rem_mean_tm1,breath_v_average_mean_tm1,directed,rem_mean_tm1 -> breath_v_average_mean_tm1,0.991
0.8,rem_std_tm1,breath_v_average_mean_tm1,directed,rem_std_tm1 -> breath_v_average_mean_tm1,0.979
0.8,breath_v_average_mean_tm1,breath_v_average_mean_t,directed,breath_v_average_mean_tm1 -> breath_v_average_mean_t,1.0
0.8,breath_v_average_std_tm1,deep_std_tm1,directed,breath_v_average_std_tm1 -> deep_std_tm1,0.969
0.8,breath_v_average_std_tm1,rem_std_tm1,directed,breath_v_average_std_tm1 -> rem_std_tm1,0.488
0.8,breath_v_average_std_tm1,rem_std_tm1,undirected,breath_v_average_std_tm1 -- rem_std_tm1,0.33
0.8,breath_v_average_std_tm1,breath_v_average_std_t,directed,breath_v_average_std_tm1 -> breath_v_average_std_t,1.0
0.8,temperature_deviation_mean_tm1,temperature_trend_deviation_mean_tm1,directed,temperature_deviation_mean_tm1 -> temperature_trend_deviation_mean_tm1,0.455
0.8,temperature_deviation_mean_tm1,temperature_trend_deviation_mean_tm1,undirected,temperature_deviation_mean_tm1 -- temperature_trend_deviation_mean_tm1,0.502
0.8,awake_mean_tm1,temperature_deviation_mean_tm1,directed,awake_mean_tm1 -> temperature_deviation_mean_tm1,0.475
0.8,awake_mean_tm1,temperature_deviation_mean_tm1,undirected,awake_mean_tm1 -- temperature_deviation_mean_tm1,0.272
0.8,temperature_deviation_mean_tm1,temperature_deviation_mean_t,directed,temperature_deviation_mean_tm1 -> temperature_deviation_mean_t,1.0
0.8,temperature_deviation_std_tm1,temperature_trend_deviation_std_tm1,directed,temperature_deviation_std_tm1 -> temperature_trend_deviation_std_tm1,0.879
0.8,temperature_deviation_std_tm1,temperature_trend_deviation_std_tm1,undirected,temperature_deviation_std_tm1 -- temperature_trend_deviation_std_tm1,0.01
0.8,onset_latency_std_tm1,temperature_deviation_std_tm1,directed,onset_latency_std_tm1 -> temperature_deviation_std_tm1,0.34
0.8,onset_latency_std_tm1,temperature_deviation_std_tm1,undirected,onset_latency_std_tm1 -- temperature_deviation_std_tm1,0.039
0.8,temperature_deviation_std_tm1,light_std_tm1,directed,temperature_deviation_std_tm1 -> light_std_tm1,0.111
0.8,temperature_deviation_std_tm1,temperature_deviation_std_t,directed,temperature_deviation_std_tm1 -> temperature_deviation_std_t,1.0
0.8,temperature_trend_deviation_mean_tm1,temperature_deviation_mean_t,directed,temperature_trend_deviation_mean_tm1 -> temperature_deviation_mean_t,0.632
0.8,temperature_trend_deviation_mean_tm1,temperature_trend_deviation_mean_t,directed,temperature_trend_deviation_mean_tm1 -> temperature_trend_deviation_mean_t,1.0
0.8,temperature_trend_deviation_std_tm1,awake_std_tm1,directed,temperature_trend_deviation_std_tm1 -> awake_std_tm1,0.629
0.8,temperature_trend_deviation_std_tm1,temperature_deviation_std_t,directed,temperature_trend_deviation_std_tm1 -> temperature_deviation_std_t,0.995
0.8,temperature_trend_deviation_std_tm1,temperature_trend_deviation_std_t,directed,temperature_trend_deviation_std_tm1 -> temperature_trend_deviation_std_t,1.0
0.8,temperature_max_mean_tm1,efficiency_mean_tm1,directed,temperature_max_mean_tm1 -> efficiency_mean_tm1,0.997
0.8,temperature_max_mean_tm1,light_mean_tm1,directed,temperature_max_mean_tm1 -> light_mean_tm1,0.961
0.8,rem_mean_tm1,temperature_max_mean_tm1,directed,rem_mean_tm1 -> temperature_max_mean_tm1,0.016
0.8,rem_mean_tm1,temperature_max_mean_tm1,undirected,rem_mean_tm1 -- temperature_max_mean_tm1,0.391
0.8,temperature_max_mean_tm1,temperature_max_mean_t,directed,temperature_max_mean_tm1 -> temperature_max_mean_t,1.0
0.8,temperature_max_std_tm1,efficiency_std_tm1,directed,temperature_max_std_tm1 -> efficiency_std_tm1,0.941
0.8,temperature_max_std_tm1,deep_std_tm1,directed,temperature_max_std_tm1 -> deep_std_tm1,0.869
0.8,temperature_max_std_tm1,light_std_tm1,directed,temperature_max_std_tm1 -> light_std_tm1,0.575
0.8,temperature_max_std_tm1,temperature_max_std_t,directed,temperature_max_std_tm1 -> temperature_max_std_t,1.0
0.8,temperature_max_std_tm1,light_std_t,directed,temperature_max_std_tm1 -> light_std_t,0.184
0.8,onset_latency_mean_tm1,light_mean_tm1,directed,onset_latency_mean_tm1 -> light_mean_tm1,0.661
0.8,awake_mean_tm1,onset_latency_mean_tm1,directed,awake_mean_tm1 -> onset_latency_mean_tm1,0.035
0.8,awake_mean_tm1,onset_latency_mean_tm1,undirected,awake_mean_tm1 -- onset_latency_mean_tm1,0.354
0.8,onset_latency_mean_tm1,onset_latency_mean_t,directed,onset_latency_mean_tm1 -> onset_latency_mean_t,1.0
0.8,onset_latency_std_tm1,awake_std_tm1,directed,onset_latency_std_tm1 -> awake_std_tm1,0.526
0.8,onset_latency_std_tm1,onset_latency_std_t,directed,onset_latency_std_tm1 -> onset_latency_std_t,1.0
0.8,onset_latency_std_tm1,awake_std_t,directed,onset_latency_std_tm1 -> awake_std_t,1.0
0.8,deep_mean_tm1,efficiency_mean_tm1,directed,deep_mean_tm1 -> efficiency_mean_tm1,1.0
0.8,rem_mean_tm1,efficiency_mean_tm1,directed,rem_mean_tm1 -> efficiency_mean_tm1,1.0
0.8,awake_mean_tm1,efficiency_mean_tm1,directed,awake_mean_tm1 -> efficiency_mean_tm1,1.0
0.8,efficiency_mean_tm1,efficiency_mean_t,directed,efficiency_mean_tm1 -> efficiency_mean_t,1.0
0.8,efficiency_std_tm1,deep_std_tm1,directed,efficiency_std_tm1 -> deep_std_tm1,1.0
0.8,efficiency_std_tm1,light_std_tm1,directed,efficiency_std_tm1 -> light_std_tm1,0.698
0.8,efficiency_std_tm1,light_std_tm1,undirected,efficiency_std_tm1 -- light_std_tm1,0.024
0.8,awake_std_tm1,efficiency_std_tm1,directed,awake_std_tm1 -> efficiency_std_tm1,0.973
0.8,efficiency_std_tm1,efficiency_std_t,directed,efficiency_std_tm1 -> efficiency_std_t,1.0
0.8,deep_mean_tm1,light_mean_tm1,directed,deep_mean_tm1 -> light_mean_tm1,0.955
0.8,deep_mean_tm1,deep_mean_t,directed,deep_mean_tm1 -> deep_mean_t,1.0
0.8,light_std_tm1,deep_std_tm1,directed,light_std_tm1 -> deep_std_tm1,0.893
0.8,deep_std_tm1,deep_std_t,directed,deep_std_tm1 -> deep_std_t,1.0
0.8,rem_mean_tm1,light_mean_tm1,directed,rem_mean_tm1 -> light_mean_tm1,0.823
0.8,awake_mean_tm1,light_mean_tm1,directed,awake_mean_tm1 -> light_mean_tm1,0.963
0.8,awake_mean_tm1,light_mean_tm1,undirected,awake_mean_tm1 -- light_mean_tm1,0.002
0.8,light_mean_tm1,light_mean_t,directed,light_mean_tm1 -> light_mean_t,1.0
0.8,light_std_tm1,rem_std_tm1,directed,light_std_tm1 -> rem_std_tm1,0.49
0.8,light_std_tm1,rem_std_tm1,undirected,light_std_tm1 -- rem_std_tm1,0.177
0.8,light_std_tm1,light_std_t,directed,light_std_tm1 -> light_std_t,1.0
0.8,rem_mean_tm1,rem_mean_t,directed,rem_mean_tm1 -> rem_mean_t,1.0
0.8,rem_mean_tm1,rem_std_t,directed,rem_mean_tm1 -> rem_std_t,0.605
0.8,awake_std_tm1,rem_std_tm1,directed,awake_std_tm1 -> rem_std_tm1,0.694
0.8,awake_std_tm1,rem_std_tm1,undirected,awake_std_tm1 -- rem_std_tm1,0.16
0.8,rem_std_tm1,rmssd_std_t,directed,rem_std_tm1 -> rmssd_std_t,1.0
0.8,rem_std_tm1,rem_std_t,directed,rem_std_tm1 -> rem_std_t,1.0
0.8,awake_mean_tm1,awake_mean_t,directed,awake_mean_tm1 -> awake_mean_t,1.0
0.8,awake_std_tm1,awake_std_t,directed,awake_std_tm1 -> awake_std_t,1.0
0.8,promis_anx_sum_t,promis_dep_sum_t,directed,promis_anx_sum_t -> promis_dep_sum_t,0.749
0.8,promis_dep_sum_t,rem_std_t,directed,promis_dep_sum_t -> rem_std_t,0.733
0.8,rmssd_mean_t,hr_average_mean_t,directed,rmssd_mean_t -> hr_average_mean_t,0.397
0.8,breath_average_mean_t,hr_average_mean_t,directed,breath_average_mean_t -> hr_average_mean_t,0.782
0.8,hr_lowest_mean_t,hr_average_mean_t,directed,hr_lowest_mean_t -> hr_average_mean_t,0.318
0.8,temperature_trend_deviation_mean_t,hr_average_mean_t,directed,temperature_trend_deviation_mean_t -> hr_average_mean_t,0.591
0.8,efficiency_mean_t,hr_average_mean_t,directed,efficiency_mean_t -> hr_average_mean_t,0.314
0.8,rmssd_std_t,hr_average_std_t,directed,rmssd_std_t -> hr_average_std_t,1.0
0.8,breath_average_std_t,hr_average_std_t,directed,breath_average_std_t -> hr_average_std_t,0.934
0.8,hr_lowest_mean_t,hr_average_std_t,directed,hr_lowest_mean_t -> hr_average_std_t,0.944
0.8,hr_lowest_std_t,hr_average_std_t,directed,hr_lowest_std_t -> hr_average_std_t,0.947
0.8,hr_average_std_t,breath_v_average_std_t,directed,hr_average_std_t -> breath_v_average_std_t,0.521
0.8,temperature_deviation_std_t,hr_average_std_t,directed,temperature_deviation_std_t -> hr_average_std_t,0.976
0.8,awake_std_t,hr_average_std_t,directed,awake_std_t -> hr_average_std_t,0.985
0.8,hr_lowest_mean_t,rmssd_mean_t,directed,hr_lowest_mean_t -> rmssd_mean_t,0.986
0.8,hr_lowest_mean_t,rmssd_mean_t,undirected,hr_lowest_mean_t -- rmssd_mean_t,0.001
0.8,deep_mean_t,rmssd_mean_t,directed,deep_mean_t -> rmssd_mean_t,0.82
0.8,rem_mean_t,rmssd_mean_t,directed,rem_mean_t -> rmssd_mean_t,0.888
0.8,rmssd_std_t,deep_std_t,directed,rmssd_std_t -> deep_std_t,0.688
0.8,hr_lowest_mean_t,breath_average_mean_t,directed,hr_lowest_mean_t -> breath_average_mean_t,0.99
0.8,temperature_trend_deviation_mean_t,breath_average_mean_t,directed,temperature_trend_deviation_mean_t -> breath_average_mean_t,0.997
0.8,temperature_trend_deviation_std_t,breath_average_mean_t,directed,temperature_trend_deviation_std_t -> breath_average_mean_t,0.224
0.8,rem_mean_t,breath_average_mean_t,directed,rem_mean_t -> breath_average_mean_t,1.0
0.8,awake_std_t,breath_average_mean_t,directed,awake_std_t -> breath_average_mean_t,0.874
0.8,breath_v_average_mean_t,breath_average_std_t,directed,breath_v_average_mean_t -> breath_average_std_t,0.99
0.8,breath_v_average_std_t,breath_average_std_t,directed,breath_v_average_std_t -> breath_average_std_t,0.991
0.8,temperature_deviation_std_t,breath_average_std_t,directed,temperature_deviation_std_t -> breath_average_std_t,0.954
0.8,deep_std_t,breath_average_std_t,directed,deep_std_t -> breath_average_std_t,0.993
0.8,breath_average_std_t,rem_std_t,directed,breath_average_std_t -> rem_std_t,0.14
0.8,hr_lowest_mean_t,onset_latency_mean_t,directed,hr_lowest_mean_t -> onset_latency_mean_t,0.542
0.8,temperature_max_mean_t,hr_lowest_std_t,directed,temperature_max_mean_t -> hr_lowest_std_t,0.986
0.8,hr_lowest_std_t,efficiency_std_t,directed,hr_lowest_std_t -> efficiency_std_t,0.941
0.8,deep_std_t,hr_lowest_std_t,directed,deep_std_t -> hr_lowest_std_t,0.985
0.8,deep_mean_t,breath_v_average_mean_t,directed,deep_mean_t -> breath_v_average_mean_t,1.0
0.8,rem_mean_t,breath_v_average_mean_t,directed,rem_mean_t -> breath_v_average_mean_t,1.0
0.8,awake_std_t,breath_v_average_mean_t,directed,awake_std_t -> breath_v_average_mean_t,0.975
0.8,breath_v_average_std_t,deep_std_t,directed,breath_v_average_std_t -> deep_std_t,0.918
0.8,rem_std_t,breath_v_average_std_t,directed,rem_std_t -> breath_v_average_std_t,0.993
0.8,temperature_deviation_mean_t,temperature_trend_deviation_mean_t,directed,temperature_deviation_mean_t -> temperature_trend_deviation_mean_t,0.502
0.8,temperature_deviation_mean_t,temperature_trend_deviation_mean_t,undirected,temperature_deviation_mean_t -- temperature_trend_deviation_mean_t,0.087
0.8,awake_mean_t,temperature_deviation_mean_t,directed,awake_mean_t -> temperature_deviation_mean_t,0.17
0.8,temperature_deviation_std_t,temperature_trend_deviation_std_t,directed,temperature_deviation_std_t -> temperature_trend_deviation_std_t,0.995
0.8,temperature_deviation_std_t,light_std_t,directed,temperature_deviation_std_t -> light_std_t,0.835
0.8,temperature_deviation_std_t,awake_std_t,directed,temperature_deviation_std_t -> awake_std_t,0.917
0.8,awake_mean_t,temperature_trend_deviation_std_t,directed,awake_mean_t -> temperature_trend_deviation_std_t,0.113
0.8,temperature_max_mean_t,efficiency_mean_t,directed,temperature_max_mean_t -> efficiency_mean_t,0.976
0.8,temperature_max_mean_t,light_mean_t,directed,temperature_max_mean_t -> light_mean_t,0.938
0.8,temperature_max_mean_t,rem_mean_t,directed,temperature_max_mean_t -> rem_mean_t,0.773
0.8,temperature_max_std_t,efficiency_std_t,directed,temperature_max_std_t -> efficiency_std_t,0.687
0.8,deep_std_t,temperature_max_std_t,directed,deep_std_t -> temperature_max_std_t,0.859
0.8,temperature_max_std_t,light_std_t,directed,temperature_max_std_t -> light_std_t,0.995
0.8,awake_std_t,temperature_max_std_t,directed,awake_std_t -> temperature_max_std_t,0.859
0.8,light_mean_t,onset_latency_mean_t,directed,light_mean_t -> onset_latency_mean_t,0.372
0.8,awake_mean_t,onset_latency_mean_t,directed,awake_mean_t -> onset_latency_mean_t,0.763
0.8,onset_latency_std_t,awake_std_t,directed,onset_latency_std_t -> awake_std_t,0.78
0.8,deep_mean_t,efficiency_mean_t,directed,deep_mean_t -> efficiency_mean_t,1.0
0.8,rem_mean_t,efficiency_mean_t,directed,rem_mean_t -> efficiency_mean_t,1.0
0.8,awake_mean_t,efficiency_mean_t,directed,awake_mean_t -> efficiency_mean_t,1.0
0.8,light_mean_t,efficiency_std_t,directed,light_mean_t -> efficiency_std_t,0.47
0.8,light_std_t,efficiency_std_t,directed,light_std_t -> efficiency_std_t,0.747
0.8,awake_std_t,efficiency_std_t,directed,awake_std_t -> efficiency_std_t,0.99
0.8,deep_mean_t,light_mean_t,directed,deep_mean_t -> light_mean_t,0.742
0.8,light_std_t,deep_std_t,directed,light_std_t -> deep_std_t,0.97
0.8,light_mean_t,rem_mean_t,directed,light_mean_t -> rem_mean_t,0.312
0.8,awake_mean_t,light_mean_t,directed,awake_mean_t -> light_mean_t,0.854
0.8,rem_std_t,light_std_t,directed,rem_std_t -> light_std_t,0.997
0.8,awake_std_t,light_std_t,directed,awake_std_t -> light_std_t,0.575
0.8,awake_std_t,light_std_t,undirected,awake_std_t -- light_std_t,0.055
0.8,rem_std_t,awake_std_t,directed,rem_std_t -> awake_std_t,0.754
0.8,age_binned,deep_mean_tm1,directed,age_binned -> deep_mean_tm1,0.225
0.8,age_binned,rem_mean_t,directed,age_binned -> rem_mean_t,0.303
0.8,sex_encoded,onset_latency_mean_tm1,directed,sex_encoded -> onset_latency_mean_tm1,0.619
0.8,sex_encoded,onset_latency_std_tm1,directed,sex_encoded -> onset_latency_std_tm1,0.33
0.8,sex_encoded,temperature_deviation_mean_t,directed,sex_encoded -> temperature_deviation_mean_t,0.012
0.8,hr_average_mean_tm1,rmssd_mean_tm1,directed,hr_average_mean_tm1 -> rmssd_mean_tm1,0.406
0.8,hr_average_mean_tm1,rmssd_mean_tm1,undirected,hr_average_mean_tm1 -- rmssd_mean_tm1,0.002
0.8,hr_average_mean_tm1,breath_average_mean_tm1,directed,hr_average_mean_tm1 -> breath_average_mean_tm1,0.401
0.8,hr_average_mean_tm1,hr_lowest_mean_tm1,directed,hr_average_mean_tm1 -> hr_lowest_mean_tm1,0.433
0.8,hr_average_mean_tm1,hr_lowest_mean_tm1,undirected,hr_average_mean_tm1 -- hr_lowest_mean_tm1,0.003
0.8,temperature_deviation_mean_tm1,hr_average_std_tm1,directed,temperature_deviation_mean_tm1 -> hr_average_std_tm1,0.658
0.8,temperature_trend_deviation_std_tm1,rmssd_std_tm1,directed,temperature_trend_deviation_std_tm1 -> rmssd_std_tm1,0.645
0.8,deep_std_tm1,rmssd_std_tm1,directed,deep_std_tm1 -> rmssd_std_tm1,0.646
0.8,rmssd_std_tm1,rmssd_mean_t,directed,rmssd_std_tm1 -> rmssd_mean_t,0.296
0.8,hr_lowest_std_tm1,temperature_max_std_tm1,directed,hr_lowest_std_tm1 -> temperature_max_std_tm1,0.34
0.8,hr_lowest_std_tm1,deep_std_tm1,directed,hr_lowest_std_tm1 -> deep_std_tm1,0.061
0.8,temperature_max_mean_tm1,rem_mean_tm1,directed,temperature_max_mean_tm1 -> rem_mean_tm1,0.275
0.8,efficiency_mean_tm1,temperature_max_std_tm1,directed,efficiency_mean_tm1 -> temperature_max_std_tm1,0.045
0.8,efficiency_std_tm1,temperature_max_std_tm1,directed,efficiency_std_tm1 -> temperature_max_std_tm1,0.059
0.8,deep_std_tm1,temperature_max_std_tm1,directed,deep_std_tm1 -> temperature_max_std_tm1,0.126
0.8,light_std_tm1,temperature_max_std_tm1,directed,light_std_tm1 -> temperature_max_std_tm1,0.403
0.8,light_std_tm1,temperature_max_std_tm1,undirected,light_std_tm1 -- temperature_max_std_tm1,0.022
0.8,onset_latency_mean_tm1,awake_mean_tm1,directed,onset_latency_mean_tm1 -> awake_mean_tm1,0.611
0.8,light_mean_tm1,efficiency_mean_tm1,directed,light_mean_tm1 -> efficiency_mean_tm1,0.019
0.8,light_mean_tm1,rem_mean_tm1,directed,light_mean_tm1 -> rem_mean_tm1,0.173
0.8,light_mean_tm1,rem_mean_tm1,undirected,light_mean_tm1 -- rem_mean_tm1,0.004
0.8,rem_std_tm1,light_std_tm1,directed,rem_std_tm1 -> light_std_tm1,0.333
0.8,hr_average_mean_t,rmssd_mean_t,directed,hr_average_mean_t -> rmssd_mean_t,0.603
0.8,hr_average_mean_t,hr_lowest_mean_t,directed,hr_average_mean_t -> hr_lowest_mean_t,0.682
0.8,temperature_deviation_mean_t,hr_average_mean_t,directed,temperature_deviation_mean_t -> hr_average_mean_t,0.727
0.8,temperature_trend_deviation_mean_t,hr_average_std_t,directed,temperature_trend_deviation_mean_t -> hr_average_std_t,0.254
0.8,onset_latency_std_t,hr_average_std_t,directed,onset_latency_std_t -> hr_average_std_t,0.512
0.8,temperature_trend_deviation_std_t,rmssd_std_t,directed,temperature_trend_deviation_std_t -> rmssd_std_t,0.515
0.8,rem_std_t,breath_average_std_t,directed,rem_std_t -> breath_average_std_t,0.168
0.8,temperature_trend_deviation_mean_t,temperature_deviation_mean_t,directed,temperature_trend_deviation_mean_t -> temperature_deviation_mean_t,0.411
0.8,temperature_deviation_mean_t,awake_mean_t,directed,temperature_deviation_mean_t -> awake_mean_t,0.153
0.8,efficiency_mean_t,light_mean_t,directed,efficiency_mean_t -> light_mean_t,0.6
0.8,light_mean_t,deep_mean_t,directed,light_mean_t -> deep_mean_t,0.258
0.8,light_std_t,deep_mean_t,directed,light_std_t -> deep_mean_t,0.096
0.8,light_mean_t,awake_mean_t,directed,light_mean_t -> awake_mean_t,0.146
0.8,age_binned,rem_mean_tm1,directed,age_binned -> rem_mean_tm1,0.29
0.8,race_encoded,deep_std_t,directed,race_encoded -> deep_std_t,0.704
0.8,breath_average_std_tm1,light_std_tm1,directed,breath_average_std_tm1 -> light_std_tm1,0.351
0.8,temperature_max_mean_tm1,hr_lowest_std_tm1,directed,temperature_max_mean_tm1 -> hr_lowest_std_tm1,0.621
0.8,temperature_max_std_tm1,hr_lowest_std_tm1,directed,temperature_max_std_tm1 -> hr_lowest_std_tm1,0.605
0.8,efficiency_std_tm1,hr_lowest_std_tm1,directed,efficiency_std_tm1 -> hr_lowest_std_tm1,0.536
0.8,light_std_tm1,temperature_deviation_std_tm1,directed,light_std_tm1 -> temperature_deviation_std_tm1,0.548
0.8,light_std_tm1,temperature_deviation_std_tm1,undirected,light_std_tm1 -- temperature_deviation_std_tm1,0.228
0.8,awake_std_tm1,breath_average_mean_t,directed,awake_std_tm1 -> breath_average_mean_t,0.351
0.8,awake_std_tm1,onset_latency_std_t,directed,awake_std_tm1 -> onset_latency_std_t,0.393
0.8,breath_v_average_std_t,hr_average_std_t,directed,breath_v_average_std_t -> hr_average_std_t,0.479
0.8,efficiency_std_t,hr_average_std_t,directed,efficiency_std_t -> hr_average_std_t,0.131
0.8,deep_std_t,rmssd_std_t,directed,deep_std_t -> rmssd_std_t,0.312
0.8,temperature_trend_deviation_std_t,temperature_deviation_mean_t,directed,temperature_trend_deviation_std_t -> temperature_deviation_mean_t,0.388
0.8,efficiency_std_t,temperature_max_std_t,directed,efficiency_std_t -> temperature_max_std_t,0.017
0.8,efficiency_std_t,temperature_max_std_t,undirected,efficiency_std_t -- temperature_max_std_t,0.296
0.8,efficiency_std_t,light_std_t,directed,efficiency_std_t -> light_std_t,0.253
0.8,rem_mean_t,light_mean_t,directed,rem_mean_t -> light_mean_t,0.688
0.8,light_std_t,awake_std_t,directed,light_std_t -> awake_std_t,0.37
0.8,age_binned,temperature_trend_deviation_mean_t,directed,age_binned -> temperature_trend_deviation_mean_t,0.049
0.8,awake_std_tm1,light_std_tm1,directed,awake_std_tm1 -> light_std_tm1,0.02
0.8,breath_v_average_mean_t,hr_average_mean_t,directed,breath_v_average_mean_t -> hr_average_mean_t,0.222
0.8,temperature_trend_deviation_mean_t,awake_mean_t,directed,temperature_trend_deviation_mean_t -> awake_mean_t,0.216
0.8,temperature_trend_deviation_std_t,awake_mean_t,directed,temperature_trend_deviation_std_t -> awake_mean_t,0.06
0.8,awake_std_t,rem_std_t,directed,awake_std_t -> rem_std_t,0.246
0.8,temperature_trend_deviation_mean_tm1,promis_dep_sum_tm1,directed,temperature_trend_deviation_mean_tm1 -> promis_dep_sum_tm1,0.029
0.8,breath_v_average_mean_tm1,deep_mean_tm1,directed,breath_v_average_mean_tm1 -> deep_mean_tm1,0.088
0.8,breath_v_average_mean_tm1,deep_mean_tm1,undirected,breath_v_average_mean_tm1 -- deep_mean_tm1,0.008
0.8,promis_dep_sum_t,promis_anx_sum_t,directed,promis_dep_sum_t -> promis_anx_sum_t,0.251
0.8,rem_std_t,promis_dep_sum_t,directed,rem_std_t -> promis_dep_sum_t,0.123
0.8,onset_latency_mean_t,hr_average_mean_t,directed,onset_latency_mean_t -> hr_average_mean_t,0.025
0.8,hr_average_std_t,breath_average_std_t,directed,hr_average_std_t -> breath_average_std_t,0.066
0.8,onset_latency_mean_t,light_mean_t,directed,onset_latency_mean_t -> light_mean_t,0.357
0.8,onset_latency_mean_t,awake_mean_t,directed,onset_latency_mean_t -> awake_mean_t,0.237
0.8,efficiency_std_t,deep_std_t,directed,efficiency_std_t -> deep_std_t,0.404
0.8,sex_encoded,temperature_deviation_std_tm1,directed,sex_encoded -> temperature_deviation_std_tm1,0.04
0.8,race_encoded,temperature_trend_deviation_std_t,directed,race_encoded -> temperature_trend_deviation_std_t,0.083
0.8,promis_dep_sum_tm1,promis_anx_sum_tm1,directed,promis_dep_sum_tm1 -> promis_anx_sum_tm1,0.308
0.8,rem_mean_tm1,promis_dep_sum_tm1,directed,rem_mean_tm1 -> promis_dep_sum_tm1,0.026
0.8,rem_std_tm1,promis_dep_sum_tm1,directed,rem_std_tm1 -> promis_dep_sum_tm1,0.104
0.8,temperature_trend_deviation_mean_tm1,breath_average_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> breath_average_mean_tm1,0.253
0.8,rem_std_tm1,breath_v_average_std_tm1,directed,rem_std_tm1 -> breath_v_average_std_tm1,0.182
0.8,temperature_trend_deviation_mean_tm1,temperature_deviation_std_tm1,directed,temperature_trend_deviation_mean_tm1 -> temperature_deviation_std_tm1,0.11
0.8,temperature_trend_deviation_std_tm1,temperature_deviation_std_tm1,directed,temperature_trend_deviation_std_tm1 -> temperature_deviation_std_tm1,0.111
0.8,awake_std_tm1,temperature_trend_deviation_std_tm1,directed,awake_std_tm1 -> temperature_trend_deviation_std_tm1,0.371
0.8,awake_std_tm1,onset_latency_std_tm1,directed,awake_std_tm1 -> onset_latency_std_tm1,0.265
0.8,awake_std_tm1,onset_latency_std_tm1,undirected,awake_std_tm1 -- onset_latency_std_tm1,0.209
0.8,hr_average_mean_t,breath_average_mean_t,directed,hr_average_mean_t -> breath_average_mean_t,0.218
0.8,breath_average_mean_t,awake_std_t,directed,breath_average_mean_t -> awake_std_t,0.008
0.8,light_std_t,temperature_deviation_std_t,directed,light_std_t -> temperature_deviation_std_t,0.123
0.8,onset_latency_mean_t,temperature_max_mean_t,directed,onset_latency_mean_t -> temperature_max_mean_t,0.113
0.8,light_mean_t,temperature_max_mean_t,directed,light_mean_t -> temperature_max_mean_t,0.06
0.8,light_mean_t,temperature_max_mean_t,undirected,light_mean_t -- temperature_max_mean_t,0.002
0.8,rem_mean_t,temperature_max_mean_t,directed,rem_mean_t -> temperature_max_mean_t,0.113
0.8,rem_mean_t,temperature_max_mean_t,undirected,rem_mean_t -- temperature_max_mean_t,0.001
0.8,ethnicity_encoded,onset_latency_mean_t,directed,ethnicity_encoded -> onset_latency_mean_t,0.105
0.8,awake_mean_tm1,onset_latency_std_tm1,directed,awake_mean_tm1 -> onset_latency_std_tm1,0.089
0.8,rem_std_tm1,awake_std_tm1,directed,rem_std_tm1 -> awake_std_tm1,0.146
0.8,rmssd_mean_t,deep_mean_t,directed,rmssd_mean_t -> deep_mean_t,0.18
0.8,temperature_deviation_mean_t,temperature_max_mean_t,directed,temperature_deviation_mean_t -> temperature_max_mean_t,0.024
0.8,efficiency_mean_t,temperature_max_mean_t,directed,efficiency_mean_t -> temperature_max_mean_t,0.024
0.8,awake_std_t,onset_latency_std_t,directed,awake_std_t -> onset_latency_std_t,0.22
0.8,age_binned,hr_lowest_mean_tm1,directed,age_binned -> hr_lowest_mean_tm1,0.221
0.8,temperature_deviation_std_tm1,breath_average_std_tm1,directed,temperature_deviation_std_tm1 -> breath_average_std_tm1,0.118
0.8,temperature_deviation_mean_tm1,temperature_trend_deviation_mean_t,directed,temperature_deviation_mean_tm1 -> temperature_trend_deviation_mean_t,0.224
0.8,hr_average_std_t,hr_lowest_std_t,directed,hr_average_std_t -> hr_lowest_std_t,0.053
0.8,deep_std_t,breath_average_mean_t,directed,deep_std_t -> breath_average_mean_t,0.029
0.8,efficiency_std_t,hr_lowest_std_t,directed,efficiency_std_t -> hr_lowest_std_t,0.059
0.8,age_binned,breath_v_average_mean_t,directed,age_binned -> breath_v_average_mean_t,0.367
0.8,race_encoded,promis_anx_sum_tm1,directed,race_encoded -> promis_anx_sum_tm1,0.082
0.8,temperature_trend_deviation_mean_tm1,breath_v_average_mean_t,directed,temperature_trend_deviation_mean_tm1 -> breath_v_average_mean_t,0.022
0.8,hr_average_mean_t,temperature_deviation_mean_t,directed,hr_average_mean_t -> temperature_deviation_mean_t,0.045
0.8,promis_dep_sum_tm1,awake_std_tm1,directed,promis_dep_sum_tm1 -> awake_std_tm1,0.141
0.8,light_mean_tm1,efficiency_std_tm1,directed,light_mean_tm1 -> efficiency_std_tm1,0.091
