sample_frac,from_var,to_var,edge_type,edge_str,freq
0.8,sex_encoded,hr_average_std_tm1,directed,sex_encoded -> hr_average_std_tm1,0.049
0.8,light_mean_tm1,efficiency_std_tm1,directed,light_mean_tm1 -> efficiency_std_tm1,0.014
0.8,breath_average_std_t,temperature_deviation_std_t,directed,breath_average_std_t -> temperature_deviation_std_t,0.042
0.8,hr_lowest_mean_t,light_mean_t,directed,hr_lowest_mean_t -> light_mean_t,0.013
0.8,temperature_max_std_t,rem_mean_t,directed,temperature_max_std_t -> rem_mean_t,0.002
0.8,age_binned,temperature_max_mean_t,directed,age_binned -> temperature_max_mean_t,0.008
0.8,breath_average_std_t,breath_v_average_std_t,directed,breath_average_std_t -> breath_v_average_std_t,0.007
0.8,breath_average_std_t,deep_std_t,directed,breath_average_std_t -> deep_std_t,0.007
0.8,temperature_deviation_std_tm1,onset_latency_std_tm1,directed,temperature_deviation_std_tm1 -> onset_latency_std_tm1,0.008
0.8,ethnicity_encoded,onset_latency_mean_t,directed,ethnicity_encoded -> onset_latency_mean_t,0.012
0.8,hr_lowest_mean_tm1,onset_latency_mean_tm1,directed,hr_lowest_mean_tm1 -> onset_latency_mean_tm1,0.007
0.8,light_mean_tm1,onset_latency_mean_tm1,directed,light_mean_tm1 -> onset_latency_mean_tm1,0.008
0.8,temperature_max_std_t,awake_std_t,directed,temperature_max_std_t -> awake_std_t,0.02
0.8,light_mean_tm1,breath_v_average_std_tm1,directed,light_mean_tm1 -> breath_v_average_std_tm1,0.013
0.8,breath_average_mean_t,hr_lowest_mean_t,directed,breath_average_mean_t -> hr_lowest_mean_t,0.012
0.8,light_std_tm1,awake_std_tm1,directed,light_std_tm1 -> awake_std_tm1,0.011
0.8,temperature_deviation_mean_tm1,onset_latency_std_tm1,directed,temperature_deviation_mean_tm1 -> onset_latency_std_tm1,0.004
0.8,rmssd_mean_tm1,hr_lowest_mean_tm1,directed,rmssd_mean_tm1 -> hr_lowest_mean_tm1,0.004
0.8,temperature_max_mean_tm1,breath_average_mean_tm1,directed,temperature_max_mean_tm1 -> breath_average_mean_tm1,0.006
0.8,rem_mean_t,temperature_max_std_t,directed,rem_mean_t -> temperature_max_std_t,0.012
0.8,promis_dep_sum_tm1,hr_average_mean_tm1,directed,promis_dep_sum_tm1 -> hr_average_mean_tm1,0.019
0.8,temperature_deviation_mean_tm1,awake_mean_tm1,directed,temperature_deviation_mean_tm1 -> awake_mean_tm1,0.016
0.8,age_binned,temperature_trend_deviation_mean_t,directed,age_binned -> temperature_trend_deviation_mean_t,0.013
0.8,breath_average_std_tm1,hr_lowest_std_tm1,directed,breath_average_std_tm1 -> hr_lowest_std_tm1,0.002
0.8,onset_latency_std_tm1,temperature_deviation_mean_tm1,directed,onset_latency_std_tm1 -> temperature_deviation_mean_tm1,0.002
0.8,sex_encoded,deep_mean_tm1,directed,sex_encoded -> deep_mean_tm1,0.007
0.8,temperature_deviation_mean_t,temperature_max_mean_t,directed,temperature_deviation_mean_t -> temperature_max_mean_t,0.016
0.8,efficiency_mean_t,temperature_max_mean_t,directed,efficiency_mean_t -> temperature_max_mean_t,0.018
0.8,efficiency_std_tm1,awake_std_tm1,directed,efficiency_std_tm1 -> awake_std_tm1,0.009
0.8,temperature_deviation_std_t,breath_v_average_std_t,directed,temperature_deviation_std_t -> breath_v_average_std_t,0.016
0.8,breath_average_mean_t,deep_std_t,directed,breath_average_mean_t -> deep_std_t,0.005
0.8,temperature_trend_deviation_std_tm1,breath_v_average_std_tm1,directed,temperature_trend_deviation_std_tm1 -> breath_v_average_std_tm1,0.002
0.8,temperature_trend_deviation_mean_t,rem_std_t,directed,temperature_trend_deviation_mean_t -> rem_std_t,0.003
0.8,onset_latency_mean_tm1,rmssd_mean_tm1,directed,onset_latency_mean_tm1 -> rmssd_mean_tm1,0.008
0.8,breath_average_mean_tm1,temperature_max_mean_t,directed,breath_average_mean_tm1 -> temperature_max_mean_t,0.005
0.8,hr_average_mean_t,temperature_trend_deviation_mean_t,directed,hr_average_mean_t -> temperature_trend_deviation_mean_t,0.003
0.8,sex_encoded,hr_lowest_mean_tm1,directed,sex_encoded -> hr_lowest_mean_tm1,0.002
0.8,hr_lowest_mean_tm1,temperature_max_std_tm1,directed,hr_lowest_mean_tm1 -> temperature_max_std_tm1,0.01
0.8,temperature_trend_deviation_std_t,temperature_deviation_std_t,directed,temperature_trend_deviation_std_t -> temperature_deviation_std_t,0.021
0.8,temperature_deviation_mean_tm1,breath_average_mean_t,directed,temperature_deviation_mean_tm1 -> breath_average_mean_t,0.001
0.8,ethnicity_encoded,temperature_trend_deviation_mean_tm1,directed,ethnicity_encoded -> temperature_trend_deviation_mean_tm1,0.002
0.8,rem_std_tm1,promis_dep_sum_tm1,directed,rem_std_tm1 -> promis_dep_sum_tm1,0.006
0.8,temperature_max_mean_t,temperature_trend_deviation_std_t,directed,temperature_max_mean_t -> temperature_trend_deviation_std_t,0.007
0.8,light_std_t,breath_average_std_t,directed,light_std_t -> breath_average_std_t,0.007
0.8,breath_average_mean_tm1,onset_latency_mean_t,directed,breath_average_mean_tm1 -> onset_latency_mean_t,0.004
0.8,breath_average_std_tm1,deep_std_tm1,directed,breath_average_std_tm1 -> deep_std_tm1,0.002
0.8,hr_average_std_tm1,breath_v_average_std_tm1,directed,hr_average_std_tm1 -> breath_v_average_std_tm1,0.005
0.8,hr_lowest_std_t,breath_v_average_std_t,directed,hr_lowest_std_t -> breath_v_average_std_t,0.002
0.8,breath_average_mean_tm1,promis_anx_sum_tm1,directed,breath_average_mean_tm1 -> promis_anx_sum_tm1,0.004
0.8,promis_dep_sum_tm1,rem_std_t,directed,promis_dep_sum_tm1 -> rem_std_t,0.006
0.8,light_mean_tm1,breath_average_mean_tm1,directed,light_mean_tm1 -> breath_average_mean_tm1,0.004
0.8,breath_v_average_mean_tm1,breath_average_mean_tm1,directed,breath_v_average_mean_tm1 -> breath_average_mean_tm1,0.001
0.8,onset_latency_mean_tm1,hr_lowest_mean_t,directed,onset_latency_mean_tm1 -> hr_lowest_mean_t,0.001
0.8,onset_latency_mean_t,hr_lowest_mean_t,directed,onset_latency_mean_t -> hr_lowest_mean_t,0.004
0.8,breath_v_average_std_tm1,hr_average_mean_tm1,directed,breath_v_average_std_tm1 -> hr_average_mean_tm1,0.001
0.8,sex_encoded,hr_average_mean_t,directed,sex_encoded -> hr_average_mean_t,0.002
0.8,temperature_deviation_std_tm1,temperature_deviation_mean_t,directed,temperature_deviation_std_tm1 -> temperature_deviation_mean_t,0.004
0.8,hr_average_std_tm1,hr_lowest_std_tm1,directed,hr_average_std_tm1 -> hr_lowest_std_tm1,0.006
0.8,deep_mean_tm1,rmssd_std_tm1,directed,deep_mean_tm1 -> rmssd_std_tm1,0.002
0.8,deep_mean_t,promis_dep_sum_t,directed,deep_mean_t -> promis_dep_sum_t,0.001
0.8,temperature_max_mean_tm1,temperature_deviation_std_t,directed,temperature_max_mean_tm1 -> temperature_deviation_std_t,0.002
0.8,light_mean_t,hr_average_mean_t,directed,light_mean_t -> hr_average_mean_t,0.001
0.8,hr_average_mean_tm1,temperature_trend_deviation_mean_tm1,directed,hr_average_mean_tm1 -> temperature_trend_deviation_mean_tm1,0.002
0.8,temperature_trend_deviation_std_tm1,onset_latency_mean_tm1,directed,temperature_trend_deviation_std_tm1 -> onset_latency_mean_tm1,0.002
0.8,breath_v_average_std_t,temperature_deviation_std_t,directed,breath_v_average_std_t -> temperature_deviation_std_t,0.005
0.8,onset_latency_std_t,temperature_deviation_std_t,directed,onset_latency_std_t -> temperature_deviation_std_t,0.002
0.8,promis_anx_sum_t,temperature_trend_deviation_std_t,directed,promis_anx_sum_t -> temperature_trend_deviation_std_t,0.001
0.8,temperature_trend_deviation_std_t,temperature_max_mean_t,directed,temperature_trend_deviation_std_t -> temperature_max_mean_t,0.002
0.8,hr_lowest_std_t,breath_average_std_t,directed,hr_lowest_std_t -> breath_average_std_t,0.003
0.8,race_encoded,breath_average_std_tm1,directed,race_encoded -> breath_average_std_tm1,0.003
0.8,rem_std_t,breath_v_average_mean_t,directed,rem_std_t -> breath_v_average_mean_t,0.001
0.8,breath_v_average_std_tm1,breath_average_mean_tm1,directed,breath_v_average_std_tm1 -> breath_average_mean_tm1,0.001
0.8,breath_average_mean_tm1,hr_lowest_mean_tm1,undirected,breath_average_mean_tm1 -- hr_lowest_mean_tm1,0.002
0.8,rem_std_t,hr_average_mean_t,directed,rem_std_t -> hr_average_mean_t,0.002
0.8,temperature_trend_deviation_std_tm1,breath_v_average_mean_tm1,directed,temperature_trend_deviation_std_tm1 -> breath_v_average_mean_tm1,0.001
0.8,light_mean_t,hr_lowest_mean_t,directed,light_mean_t -> hr_lowest_mean_t,0.001
0.8,temperature_trend_deviation_std_t,onset_latency_mean_t,directed,temperature_trend_deviation_std_t -> onset_latency_mean_t,0.001
0.8,ethnicity_encoded,rmssd_mean_tm1,directed,ethnicity_encoded -> rmssd_mean_tm1,0.002
0.8,hr_average_std_tm1,temperature_deviation_std_tm1,directed,hr_average_std_tm1 -> temperature_deviation_std_tm1,0.001
0.8,onset_latency_mean_tm1,temperature_trend_deviation_std_tm1,directed,onset_latency_mean_tm1 -> temperature_trend_deviation_std_tm1,0.004
0.8,light_mean_tm1,hr_lowest_mean_tm1,directed,light_mean_tm1 -> hr_lowest_mean_tm1,0.004
0.8,hr_lowest_std_tm1,temperature_max_mean_tm1,directed,hr_lowest_std_tm1 -> temperature_max_mean_tm1,0.001
0.8,efficiency_mean_tm1,temperature_max_mean_tm1,directed,efficiency_mean_tm1 -> temperature_max_mean_tm1,0.002
0.8,light_mean_tm1,hr_average_mean_tm1,directed,light_mean_tm1 -> hr_average_mean_tm1,0.001
0.8,age_binned,temperature_deviation_mean_tm1,directed,age_binned -> temperature_deviation_mean_tm1,0.002
0.8,breath_v_average_mean_tm1,onset_latency_std_t,directed,breath_v_average_mean_tm1 -> onset_latency_std_t,0.002
0.8,rem_std_tm1,hr_average_mean_tm1,directed,rem_std_tm1 -> hr_average_mean_tm1,0.003
0.8,breath_average_std_tm1,breath_average_mean_t,directed,breath_average_std_tm1 -> breath_average_mean_t,0.001
0.8,sex_encoded,onset_latency_mean_t,directed,sex_encoded -> onset_latency_mean_t,0.001
0.8,temperature_trend_deviation_mean_tm1,temperature_max_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> temperature_max_mean_tm1,0.001
0.8,ethnicity_encoded,temperature_trend_deviation_std_t,directed,ethnicity_encoded -> temperature_trend_deviation_std_t,0.001
0.8,onset_latency_mean_t,breath_average_mean_t,directed,onset_latency_mean_t -> breath_average_mean_t,0.001
0.8,light_mean_t,breath_average_mean_t,directed,light_mean_t -> breath_average_mean_t,0.001
0.8,breath_v_average_std_tm1,temperature_deviation_std_tm1,directed,breath_v_average_std_tm1 -> temperature_deviation_std_tm1,0.001
0.8,rmssd_mean_t,temperature_deviation_mean_t,directed,rmssd_mean_t -> temperature_deviation_mean_t,0.001
0.8,deep_std_tm1,efficiency_std_tm1,directed,deep_std_tm1 -> efficiency_std_tm1,0.001
0.8,efficiency_std_t,awake_std_t,directed,efficiency_std_t -> awake_std_t,0.002
0.8,hr_lowest_mean_tm1,awake_std_tm1,directed,hr_lowest_mean_tm1 -> awake_std_tm1,0.001
0.8,hr_average_std_t,onset_latency_std_t,directed,hr_average_std_t -> onset_latency_std_t,0.001
0.8,hr_average_std_t,temperature_deviation_std_t,directed,hr_average_std_t -> temperature_deviation_std_t,0.001
0.8,temperature_deviation_std_tm1,breath_v_average_std_tm1,directed,temperature_deviation_std_tm1 -> breath_v_average_std_tm1,0.001
0.8,rem_std_tm1,hr_average_std_tm1,directed,rem_std_tm1 -> hr_average_std_tm1,0.001
0.8,light_mean_t,promis_anx_sum_t,directed,light_mean_t -> promis_anx_sum_t,0.001
0.8,sex_encoded,temperature_deviation_std_tm1,directed,sex_encoded -> temperature_deviation_std_tm1,0.001
0.8,light_std_t,rem_std_t,directed,light_std_t -> rem_std_t,0.002
0.8,breath_average_mean_t,awake_std_t,directed,breath_average_mean_t -> awake_std_t,0.002
0.8,race_encoded,light_mean_tm1,directed,race_encoded -> light_mean_tm1,0.001
0.8,awake_std_tm1,hr_lowest_mean_tm1,directed,awake_std_tm1 -> hr_lowest_mean_tm1,0.001
0.8,temperature_deviation_mean_t,rmssd_mean_t,directed,temperature_deviation_mean_t -> rmssd_mean_t,0.001
0.8,deep_mean_tm1,deep_std_t,directed,deep_mean_tm1 -> deep_std_t,0.001
0.8,age_binned,promis_dep_sum_t,directed,age_binned -> promis_dep_sum_t,0.001
0.8,efficiency_mean_t,temperature_max_std_t,directed,efficiency_mean_t -> temperature_max_std_t,0.001
0.8,breath_average_mean_tm1,rmssd_std_tm1,directed,breath_average_mean_tm1 -> rmssd_std_tm1,0.001
0.85,age_binned,promis_dep_sum_tm1,directed,age_binned -> promis_dep_sum_tm1,1.0
0.85,age_binned,promis_anx_sum_tm1,directed,age_binned -> promis_anx_sum_tm1,1.0
0.85,age_binned,rmssd_std_tm1,directed,age_binned -> rmssd_std_tm1,0.999
0.85,age_binned,breath_average_std_tm1,directed,age_binned -> breath_average_std_tm1,1.0
0.85,age_binned,hr_lowest_mean_tm1,directed,age_binned -> hr_lowest_mean_tm1,0.117
0.85,age_binned,rmssd_std_t,directed,age_binned -> rmssd_std_t,1.0
0.85,age_binned,breath_average_std_t,directed,age_binned -> breath_average_std_t,1.0
0.85,age_binned,breath_v_average_std_t,directed,age_binned -> breath_v_average_std_t,0.999
0.85,age_binned,awake_std_t,directed,age_binned -> awake_std_t,0.998
0.85,sex_encoded,promis_anx_sum_tm1,directed,sex_encoded -> promis_anx_sum_tm1,1.0
0.85,sex_encoded,temperature_trend_deviation_std_tm1,directed,sex_encoded -> temperature_trend_deviation_std_tm1,1.0
0.85,sex_encoded,deep_std_tm1,directed,sex_encoded -> deep_std_tm1,1.0
0.85,sex_encoded,promis_anx_sum_t,directed,sex_encoded -> promis_anx_sum_t,1.0
0.85,sex_encoded,hr_average_std_t,directed,sex_encoded -> hr_average_std_t,0.758
0.85,sex_encoded,temperature_trend_deviation_std_t,directed,sex_encoded -> temperature_trend_deviation_std_t,1.0
0.85,sex_encoded,onset_latency_std_t,directed,sex_encoded -> onset_latency_std_t,1.0
0.85,sex_encoded,deep_std_t,directed,sex_encoded -> deep_std_t,1.0
0.85,race_encoded,deep_std_t,directed,race_encoded -> deep_std_t,0.911
0.85,promis_dep_sum_tm1,promis_anx_sum_tm1,directed,promis_dep_sum_tm1 -> promis_anx_sum_tm1,0.686
0.85,awake_std_tm1,promis_dep_sum_tm1,directed,awake_std_tm1 -> promis_dep_sum_tm1,0.574
0.85,promis_dep_sum_tm1,promis_dep_sum_t,directed,promis_dep_sum_tm1 -> promis_dep_sum_t,1.0
0.85,promis_dep_sum_tm1,promis_anx_sum_t,directed,promis_dep_sum_tm1 -> promis_anx_sum_t,1.0
0.85,promis_anx_sum_tm1,promis_dep_sum_t,directed,promis_anx_sum_tm1 -> promis_dep_sum_t,1.0
0.85,promis_anx_sum_tm1,promis_anx_sum_t,directed,promis_anx_sum_tm1 -> promis_anx_sum_t,1.0
0.85,rmssd_mean_tm1,hr_average_mean_tm1,directed,rmssd_mean_tm1 -> hr_average_mean_tm1,0.789
0.85,breath_average_mean_tm1,hr_average_mean_tm1,directed,breath_average_mean_tm1 -> hr_average_mean_tm1,0.778
0.85,hr_average_mean_tm1,hr_lowest_mean_tm1,directed,hr_average_mean_tm1 -> hr_lowest_mean_tm1,0.248
0.85,breath_v_average_mean_tm1,hr_average_mean_tm1,directed,breath_v_average_mean_tm1 -> hr_average_mean_tm1,1.0
0.85,temperature_trend_deviation_mean_tm1,hr_average_mean_tm1,directed,temperature_trend_deviation_mean_tm1 -> hr_average_mean_tm1,1.0
0.85,hr_average_mean_tm1,hr_average_mean_t,directed,hr_average_mean_tm1 -> hr_average_mean_t,1.0
0.85,rmssd_std_tm1,hr_average_std_tm1,directed,rmssd_std_tm1 -> hr_average_std_tm1,1.0
0.85,breath_average_std_tm1,hr_average_std_tm1,directed,breath_average_std_tm1 -> hr_average_std_tm1,0.995
0.85,hr_lowest_mean_tm1,hr_average_std_tm1,directed,hr_lowest_mean_tm1 -> hr_average_std_tm1,0.991
0.85,hr_lowest_std_tm1,hr_average_std_tm1,directed,hr_lowest_std_tm1 -> hr_average_std_tm1,1.0
0.85,breath_v_average_std_tm1,hr_average_std_tm1,directed,breath_v_average_std_tm1 -> hr_average_std_tm1,1.0
0.85,temperature_deviation_mean_tm1,hr_average_std_tm1,directed,temperature_deviation_mean_tm1 -> hr_average_std_tm1,0.909
0.85,temperature_deviation_std_tm1,hr_average_std_tm1,directed,temperature_deviation_std_tm1 -> hr_average_std_tm1,0.998
0.85,efficiency_std_tm1,hr_average_std_tm1,directed,efficiency_std_tm1 -> hr_average_std_tm1,0.994
0.85,awake_std_tm1,hr_average_std_tm1,directed,awake_std_tm1 -> hr_average_std_tm1,0.859
0.85,hr_average_std_tm1,hr_average_std_t,directed,hr_average_std_tm1 -> hr_average_std_t,1.0
0.85,hr_lowest_mean_tm1,rmssd_mean_tm1,directed,hr_lowest_mean_tm1 -> rmssd_mean_tm1,0.999
0.85,deep_mean_tm1,rmssd_mean_tm1,directed,deep_mean_tm1 -> rmssd_mean_tm1,0.99
0.85,rem_mean_tm1,rmssd_mean_tm1,directed,rem_mean_tm1 -> rmssd_mean_tm1,0.953
0.85,rmssd_mean_tm1,rmssd_mean_t,directed,rmssd_mean_tm1 -> rmssd_mean_t,1.0
0.85,rmssd_mean_tm1,rmssd_std_t,directed,rmssd_mean_tm1 -> rmssd_std_t,0.326
0.85,rmssd_std_tm1,deep_std_tm1,directed,rmssd_std_tm1 -> deep_std_tm1,0.582
0.85,rmssd_std_tm1,rmssd_std_t,directed,rmssd_std_tm1 -> rmssd_std_t,1.0
0.85,rmssd_std_tm1,rem_std_t,directed,rmssd_std_tm1 -> rem_std_t,1.0
0.85,hr_lowest_mean_tm1,breath_average_mean_tm1,directed,hr_lowest_mean_tm1 -> breath_average_mean_tm1,0.935
0.85,temperature_deviation_mean_tm1,breath_average_mean_tm1,directed,temperature_deviation_mean_tm1 -> breath_average_mean_tm1,0.963
0.85,temperature_trend_deviation_std_tm1,breath_average_mean_tm1,directed,temperature_trend_deviation_std_tm1 -> breath_average_mean_tm1,1.0
0.85,rem_mean_tm1,breath_average_mean_tm1,directed,rem_mean_tm1 -> breath_average_mean_tm1,1.0
0.85,breath_average_mean_tm1,breath_average_mean_t,directed,breath_average_mean_tm1 -> breath_average_mean_t,1.0
0.85,breath_v_average_std_tm1,breath_average_std_tm1,directed,breath_v_average_std_tm1 -> breath_average_std_tm1,0.999
0.85,deep_std_tm1,breath_average_std_tm1,directed,deep_std_tm1 -> breath_average_std_tm1,0.979
0.85,breath_average_std_tm1,light_std_tm1,directed,breath_average_std_tm1 -> light_std_tm1,0.213
0.85,awake_std_tm1,breath_average_std_tm1,directed,awake_std_tm1 -> breath_average_std_tm1,0.991
0.85,breath_average_std_tm1,hr_average_std_t,directed,breath_average_std_tm1 -> hr_average_std_t,0.519
0.85,breath_average_std_tm1,breath_average_std_t,directed,breath_average_std_tm1 -> breath_average_std_t,1.0
0.85,hr_lowest_mean_tm1,light_mean_tm1,directed,hr_lowest_mean_tm1 -> light_mean_tm1,0.252
0.85,hr_lowest_mean_tm1,hr_lowest_mean_t,directed,hr_lowest_mean_tm1 -> hr_lowest_mean_t,1.0
0.85,temperature_max_mean_tm1,hr_lowest_std_tm1,directed,temperature_max_mean_tm1 -> hr_lowest_std_tm1,0.535
0.85,temperature_max_std_tm1,hr_lowest_std_tm1,directed,temperature_max_std_tm1 -> hr_lowest_std_tm1,0.527
0.85,efficiency_std_tm1,hr_lowest_std_tm1,directed,efficiency_std_tm1 -> hr_lowest_std_tm1,0.454
0.85,hr_lowest_std_tm1,hr_lowest_std_t,directed,hr_lowest_std_tm1 -> hr_lowest_std_t,1.0
0.85,deep_mean_tm1,breath_v_average_mean_tm1,directed,deep_mean_tm1 -> breath_v_average_mean_tm1,0.949
0.85,rem_mean_tm1,breath_v_average_mean_tm1,directed,rem_mean_tm1 -> breath_v_average_mean_tm1,0.981
0.85,rem_std_tm1,breath_v_average_mean_tm1,directed,rem_std_tm1 -> breath_v_average_mean_tm1,0.965
0.85,breath_v_average_mean_tm1,breath_v_average_mean_t,directed,breath_v_average_mean_tm1 -> breath_v_average_mean_t,1.0
0.85,breath_v_average_std_tm1,deep_std_tm1,directed,breath_v_average_std_tm1 -> deep_std_tm1,0.995
0.85,breath_v_average_std_tm1,rem_std_tm1,undirected,breath_v_average_std_tm1 -- rem_std_tm1,0.757
0.85,breath_v_average_std_tm1,breath_v_average_std_t,directed,breath_v_average_std_tm1 -> breath_v_average_std_t,1.0
0.85,temperature_deviation_mean_tm1,temperature_trend_deviation_mean_tm1,undirected,temperature_deviation_mean_tm1 -- temperature_trend_deviation_mean_tm1,1.0
0.85,temperature_deviation_mean_tm1,temperature_deviation_mean_t,directed,temperature_deviation_mean_tm1 -> temperature_deviation_mean_t,1.0
0.85,temperature_deviation_std_tm1,temperature_trend_deviation_std_tm1,directed,temperature_deviation_std_tm1 -> temperature_trend_deviation_std_tm1,0.88
0.85,temperature_deviation_std_tm1,light_std_tm1,directed,temperature_deviation_std_tm1 -> light_std_tm1,0.528
0.85,temperature_deviation_std_tm1,temperature_deviation_std_t,directed,temperature_deviation_std_tm1 -> temperature_deviation_std_t,1.0
0.85,temperature_deviation_std_tm1,temperature_trend_deviation_std_t,directed,temperature_deviation_std_tm1 -> temperature_trend_deviation_std_t,0.63
0.85,temperature_trend_deviation_mean_tm1,temperature_trend_deviation_mean_t,directed,temperature_trend_deviation_mean_tm1 -> temperature_trend_deviation_mean_t,1.0
0.85,temperature_trend_deviation_std_tm1,awake_std_tm1,directed,temperature_trend_deviation_std_tm1 -> awake_std_tm1,0.675
0.85,temperature_trend_deviation_std_tm1,temperature_deviation_std_t,directed,temperature_trend_deviation_std_tm1 -> temperature_deviation_std_t,0.997
0.85,temperature_trend_deviation_std_tm1,temperature_trend_deviation_std_t,directed,temperature_trend_deviation_std_tm1 -> temperature_trend_deviation_std_t,1.0
0.85,temperature_max_mean_tm1,efficiency_mean_tm1,directed,temperature_max_mean_tm1 -> efficiency_mean_tm1,0.998
0.85,temperature_max_mean_tm1,light_mean_tm1,directed,temperature_max_mean_tm1 -> light_mean_tm1,0.98
0.85,rem_mean_tm1,temperature_max_mean_tm1,undirected,rem_mean_tm1 -- temperature_max_mean_tm1,0.334
0.85,temperature_max_mean_tm1,temperature_max_mean_t,directed,temperature_max_mean_tm1 -> temperature_max_mean_t,1.0
0.85,temperature_max_std_tm1,efficiency_std_tm1,directed,temperature_max_std_tm1 -> efficiency_std_tm1,0.983
0.85,temperature_max_std_tm1,deep_std_tm1,directed,temperature_max_std_tm1 -> deep_std_tm1,0.929
0.85,temperature_max_std_tm1,light_std_tm1,directed,temperature_max_std_tm1 -> light_std_tm1,0.541
0.85,temperature_max_std_tm1,temperature_max_std_t,directed,temperature_max_std_tm1 -> temperature_max_std_t,1.0
0.85,awake_mean_tm1,onset_latency_mean_tm1,undirected,awake_mean_tm1 -- onset_latency_mean_tm1,0.71
0.85,onset_latency_mean_tm1,onset_latency_mean_t,directed,onset_latency_mean_tm1 -> onset_latency_mean_t,1.0
0.85,onset_latency_std_tm1,awake_std_tm1,directed,onset_latency_std_tm1 -> awake_std_tm1,0.587
0.85,onset_latency_std_tm1,onset_latency_std_t,directed,onset_latency_std_tm1 -> onset_latency_std_t,1.0
0.85,onset_latency_std_tm1,awake_std_t,directed,onset_latency_std_tm1 -> awake_std_t,1.0
0.85,deep_mean_tm1,efficiency_mean_tm1,directed,deep_mean_tm1 -> efficiency_mean_tm1,1.0
0.85,rem_mean_tm1,efficiency_mean_tm1,directed,rem_mean_tm1 -> efficiency_mean_tm1,1.0
0.85,awake_mean_tm1,efficiency_mean_tm1,directed,awake_mean_tm1 -> efficiency_mean_tm1,1.0
0.85,efficiency_mean_tm1,efficiency_mean_t,directed,efficiency_mean_tm1 -> efficiency_mean_t,1.0
0.85,efficiency_std_tm1,deep_std_tm1,directed,efficiency_std_tm1 -> deep_std_tm1,1.0
0.85,efficiency_std_tm1,light_std_tm1,directed,efficiency_std_tm1 -> light_std_tm1,0.808
0.85,awake_std_tm1,efficiency_std_tm1,directed,awake_std_tm1 -> efficiency_std_tm1,0.991
0.85,efficiency_std_tm1,efficiency_std_t,directed,efficiency_std_tm1 -> efficiency_std_t,1.0
0.85,deep_mean_tm1,light_mean_tm1,directed,deep_mean_tm1 -> light_mean_tm1,0.969
0.85,deep_mean_tm1,deep_mean_t,directed,deep_mean_tm1 -> deep_mean_t,1.0
0.85,light_std_tm1,deep_std_tm1,directed,light_std_tm1 -> deep_std_tm1,0.995
0.85,deep_std_tm1,deep_std_t,directed,deep_std_tm1 -> deep_std_t,1.0
0.85,rem_mean_tm1,light_mean_tm1,directed,rem_mean_tm1 -> light_mean_tm1,0.908
0.85,awake_mean_tm1,light_mean_tm1,directed,awake_mean_tm1 -> light_mean_tm1,0.974
0.85,light_mean_tm1,light_mean_t,directed,light_mean_tm1 -> light_mean_t,1.0
0.85,light_std_tm1,rem_std_tm1,directed,light_std_tm1 -> rem_std_tm1,0.761
0.85,light_std_tm1,light_std_t,directed,light_std_tm1 -> light_std_t,1.0
0.85,rem_mean_tm1,rem_mean_t,directed,rem_mean_tm1 -> rem_mean_t,1.0
0.85,rem_mean_tm1,rem_std_t,directed,rem_mean_tm1 -> rem_std_t,0.873
0.85,awake_std_tm1,rem_std_tm1,directed,awake_std_tm1 -> rem_std_tm1,0.851
0.85,rem_std_tm1,rmssd_std_t,directed,rem_std_tm1 -> rmssd_std_t,1.0
0.85,rem_std_tm1,rem_std_t,directed,rem_std_tm1 -> rem_std_t,1.0
0.85,awake_mean_tm1,awake_mean_t,directed,awake_mean_tm1 -> awake_mean_t,1.0
0.85,awake_std_tm1,awake_std_t,directed,awake_std_tm1 -> awake_std_t,1.0
0.85,promis_anx_sum_t,promis_dep_sum_t,directed,promis_anx_sum_t -> promis_dep_sum_t,0.711
0.85,promis_dep_sum_t,rem_std_t,directed,promis_dep_sum_t -> rem_std_t,0.696
0.85,rmssd_mean_t,hr_average_mean_t,directed,rmssd_mean_t -> hr_average_mean_t,0.271
0.85,breath_average_mean_t,hr_average_mean_t,directed,breath_average_mean_t -> hr_average_mean_t,0.821
0.85,hr_lowest_mean_t,hr_average_mean_t,directed,hr_lowest_mean_t -> hr_average_mean_t,0.219
0.85,temperature_deviation_mean_t,hr_average_mean_t,directed,temperature_deviation_mean_t -> hr_average_mean_t,0.789
0.85,efficiency_mean_t,hr_average_mean_t,directed,efficiency_mean_t -> hr_average_mean_t,0.217
0.85,rmssd_std_t,hr_average_std_t,directed,rmssd_std_t -> hr_average_std_t,1.0
0.85,breath_average_std_t,hr_average_std_t,directed,breath_average_std_t -> hr_average_std_t,0.644
0.85,hr_lowest_mean_t,hr_average_std_t,directed,hr_lowest_mean_t -> hr_average_std_t,0.996
0.85,hr_lowest_std_t,hr_average_std_t,directed,hr_lowest_std_t -> hr_average_std_t,0.996
0.85,breath_v_average_std_t,hr_average_std_t,directed,breath_v_average_std_t -> hr_average_std_t,0.53
0.85,temperature_deviation_std_t,hr_average_std_t,directed,temperature_deviation_std_t -> hr_average_std_t,0.996
0.85,onset_latency_std_t,hr_average_std_t,directed,onset_latency_std_t -> hr_average_std_t,0.992
0.85,efficiency_std_t,hr_average_std_t,directed,efficiency_std_t -> hr_average_std_t,0.238
0.85,awake_std_t,hr_average_std_t,directed,awake_std_t -> hr_average_std_t,0.895
